Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir,WindSpeed,Humidity,Pressure,Cloud,Temp,RainTomorrow,idnumber,Results
11-01-17,Calcutta,22.2,32.7,0.0,,,SW,59.0,N,4.0,82.0,1007.6,,26.0,No,48712,0
12-01-17,Calcutta,21.7,27.6,0.0,,,SSW,35.0,ESE,9.0,82.0,1012.2,,23.8,No,65810,0
13-01-17,Calcutta,21.8,31.7,0.0,,,NNE,59.0,NE,17.0,91.0,1009.3,,23.1,No,46168,0
14-01-17,Calcutta,23.0,30.3,0.0,,,S,33.0,S,7.0,58.0,1002.9,,29.9,No,25592,0
15-01-17,Calcutta,22.2,27.2,0.0,,,SE,35.0,E,13.0,78.0,1014.8,,23.4,No,77034,0
16-01-17,Calcutta,20.7,28.5,0.0,,,NE,46.0,NE,15.0,82.0,1017.4,,23.1,No,39858,0
17-01-17,Calcutta,19.9,36.6,0.0,,,NNE,54.0,NE,7.0,84.0,1014.0,,23.7,No,58829,0
18-01-17,Calcutta,23.3,39.9,0.0,,,S,54.0,SSW,13.0,32.0,1005.7,,36.4,No,8382,0
19-01-17,Calcutta,20.4,23.8,0.0,,,S,50.0,ENE,9.0,79.0,1014.9,,21.1,No,10562,0
20-01-17,Calcutta,20.4,28.7,0.0,,,SSW,69.0,N,30.0,81.0,1001.5,,22.8,Yes,23425,1
21-01-17,Calcutta,20.3,25.1,7.6,,,S,63.0,S,26.0,69.0,1010.1,,22.0,No,4124,0
22-01-17,Calcutta,20.0,27.1,0.2,,,NE,43.0,ENE,9.0,80.0,1017.6,,22.0,No,47849,0
23-01-17,Calcutta,21.1,28.9,0.2,,,NE,52.0,NE,19.0,77.0,1014.9,,24.5,No,64068,0
24-01-17,Calcutta,21.7,39.9,0.0,,,SSW,61.0,SSW,7.0,72.0,1008.2,,25.5,Yes,53175,1
25-01-17,Calcutta,19.0,22.6,26.0,,,S,48.0,SSW,6.0,97.0,1020.1,,20.4,Yes,14518,1
26-01-17,Calcutta,20.0,24.1,1.4,,,S,37.0,SSW,20.0,98.0,1015.5,,21.0,Yes,208,1
27-01-17,Calcutta,20.7,25.2,8.8,,,S,43.0,SSW,24.0,96.0,1017.6,,21.4,Yes,71168,1
28-01-17,Calcutta,20.5,29.0,1.4,,,NNE,39.0,NE,0.0,86.0,1016.4,,23.9,No,11439,0
29-01-17,Calcutta,22.1,27.4,0.2,,,SSW,33.0,S,22.0,100.0,1016.4,,22.6,No,61827,0
30-01-17,Calcutta,21.9,29.2,0.2,,,NNE,52.0,NE,15.0,90.0,1013.1,,25.5,No,10515,0
31-01-17,Calcutta,23.1,39.8,0.0,,,SSW,54.0,SSW,7.0,67.0,1008.4,,29.1,Yes,69772,1
01-02-17,Calcutta,20.6,23.9,11.2,,,SSW,46.0,S,11.0,100.0,1015.8,,20.7,Yes,21745,1
02-02-17,Calcutta,20.6,24.5,5.6,,,SSW,54.0,SSW,11.0,97.0,1012.2,,23.7,No,59881,0
03-02-17,Calcutta,21.8,24.5,0.2,,,NE,24.0,SSW,11.0,92.0,1015.6,,23.0,No,7083,0
04-02-17,Calcutta,22.7,29.6,0.0,,,N,67.0,NE,4.0,100.0,1013.5,,24.1,Yes,67250,1
05-02-17,Calcutta,24.1,31.0,1.2,,,NNE,41.0,NE,7.0,84.0,1010.9,,26.1,No,67082,0
06-02-17,Calcutta,23.0,27.9,0.0,,,SSW,50.0,SSW,20.0,79.0,1011.1,,26.0,No,74931,0
07-02-17,Calcutta,23.0,25.8,0.0,,,SSW,57.0,SSW,19.0,99.0,1016.7,,23.7,Yes,13386,1
08-02-17,Calcutta,21.6,25.9,11.6,,,E,39.0,E,24.0,100.0,1021.6,,22.6,Yes,24199,1
09-02-17,Calcutta,22.2,29.6,4.8,,,NE,41.0,NE,7.0,89.0,1018.5,,25.6,No,63321,0
10-02-17,Calcutta,22.2,29.9,0.2,,,SSW,43.0,NE,7.0,87.0,1010.4,,25.7,No,60282,0
11-02-17,Calcutta,23.4,30.6,0.0,,,SSW,52.0,NE,9.0,82.0,1008.1,,26.8,No,77338,0
12-02-17,Calcutta,23.6,29.4,0.0,,,SSW,74.0,S,20.0,88.0,1000.7,,26.4,No,44220,0
13-02-17,Calcutta,20.0,25.9,1.0,,,SSW,39.0,SSE,15.0,52.0,1007.9,,21.9,No,15075,0
14-02-17,Calcutta,21.7,25.3,0.0,,,S,54.0,SSW,15.0,73.0,1014.7,,23.4,Yes,66154,1
15-02-17,Calcutta,19.1,27.4,26.4,,,NE,43.0,E,11.0,83.0,1017.2,,21.4,No,26649,0
16-02-17,Calcutta,20.0,28.7,0.2,,,NE,46.0,NE,6.0,77.0,1012.3,,23.9,No,24839,0
17-02-17,Calcutta,21.7,28.5,0.0,,,S,57.0,NNE,19.0,89.0,1010.3,,24.1,Yes,13720,1
18-02-17,Calcutta,20.1,25.5,6.2,,,SSE,44.0,SSW,0.0,71.0,1006.2,,24.6,Yes,28781,1
19-02-17,Calcutta,19.4,24.0,2.0,,,SSW,48.0,S,22.0,86.0,1008.1,,19.5,No,60686,0
20-02-17,Calcutta,17.3,26.0,0.0,,,SSE,31.0,ESE,7.0,46.0,1011.2,,20.3,No,63992,0
21-02-17,Calcutta,18.0,27.4,0.0,,,NE,35.0,ESE,11.0,53.0,1019.1,,20.4,No,63349,0
22-02-17,Calcutta,20.4,28.4,0.0,,,NE,50.0,NE,15.0,79.0,1021.2,,23.7,No,6157,0
23-02-17,Calcutta,20.0,28.1,0.0,,,NE,37.0,NE,20.0,79.0,1019.7,,22.9,No,11082,0
24-02-17,Calcutta,19.6,27.5,0.0,,,NNE,15.0,ESE,0.0,81.0,1020.1,,22.8,No,62559,0
25-02-17,Calcutta,20.4,23.0,0.0,,,S,46.0,SSW,7.0,89.0,1019.3,,22.8,Yes,41111,1
26-02-17,Calcutta,19.4,23.5,17.0,,,SE,54.0,SSW,26.0,82.0,1021.1,,20.9,Yes,18243,1
27-02-17,Calcutta,19.1,25.1,7.2,,,SSE,44.0,SSW,22.0,84.0,1023.0,,22.4,Yes,28114,1
28-02-17,Calcutta,19.4,25.7,29.0,,,SE,50.0,SSE,7.0,100.0,1022.3,,20.4,Yes,42108,1
01-03-17,Calcutta,19.9,26.6,31.2,,,E,43.0,S,0.0,100.0,1020.2,,22.4,Yes,3550,1
02-03-17,Calcutta,20.0,27.1,4.8,,,ENE,22.0,E,6.0,98.0,1017.8,,21.4,Yes,16566,1
03-03-17,Calcutta,19.8,25.0,28.0,,,SE,56.0,SW,15.0,95.0,1015.9,,23.0,Yes,56219,1
04-03-17,Calcutta,20.6,23.3,27.8,,,SE,65.0,S,35.0,98.0,1013.4,,22.1,Yes,10415,1
05-03-17,Calcutta,19.8,23.3,3.6,,,SSW,59.0,SW,6.0,82.0,1010.1,,21.4,Yes,43800,1
06-03-17,Calcutta,19.8,23.5,4.0,,,SSW,76.0,SSW,20.0,72.0,1011.9,,20.6,No,69377,0
07-03-17,Calcutta,19.5,23.3,0.0,,,S,81.0,SSW,39.0,76.0,1016.3,,20.9,Yes,33648,1
08-03-17,Calcutta,18.3,23.6,10.2,,,S,63.0,SSE,33.0,66.0,1017.6,,20.9,No,74856,0
09-03-17,Calcutta,18.4,23.2,0.4,,,SE,63.0,S,37.0,70.0,1015.8,,21.6,No,16189,0
10-03-17,Calcutta,18.7,23.6,0.8,,,SSE,57.0,SSW,19.0,85.0,1014.5,,19.7,No,66499,0
11-03-17,Calcutta,17.3,25.4,0.2,,,SSW,22.0,SSE,7.0,74.0,1013.9,,20.5,No,54496,0
12-03-17,Calcutta,17.1,27.3,0.0,,,NE,54.0,NE,13.0,76.0,1010.9,,21.7,No,26909,0
13-03-17,Calcutta,21.5,28.7,0.0,,,ENE,54.0,ENE,11.0,85.0,1010.7,,22.3,Yes,45284,1
14-03-17,Calcutta,20.2,24.4,10.6,,,ESE,56.0,ESE,26.0,98.0,1018.8,,21.3,Yes,2107,1
15-03-17,Calcutta,19.8,25.9,32.0,,,ENE,48.0,ENE,30.0,100.0,1019.9,,21.7,Yes,5391,1
16-03-17,Calcutta,21.5,26.1,12.4,,,NE,54.0,NE,39.0,100.0,1012.1,,23.1,Yes,38939,1
17-03-17,Calcutta,20.9,23.3,9.0,,,S,83.0,SSW,57.0,100.0,1016.2,,21.1,Yes,10689,1
18-03-17,Calcutta,19.9,25.4,18.4,,,S,72.0,SE,43.0,93.0,1021.2,,23.1,Yes,63098,1
19-03-17,Calcutta,21.2,27.3,6.8,,,ESE,54.0,NE,31.0,100.0,1019.6,,23.7,No,4291,0
20-03-17,Calcutta,23.1,26.1,0.4,,,NE,37.0,NE,26.0,100.0,1018.1,,23.9,No,62815,0
21-03-17,Calcutta,22.7,28.9,0.0,,,NE,35.0,NE,17.0,97.0,1015.6,,23.4,Yes,7773,1
22-03-17,Calcutta,22.7,31.0,4.6,,,S,93.0,W,0.0,100.0,1012.9,,23.9,Yes,36239,1
23-03-17,Calcutta,21.2,23.6,2.8,,,SSW,48.0,SSW,20.0,89.0,1018.1,,21.4,Yes,6183,1
24-03-17,Calcutta,19.0,25.5,3.6,,,S,54.0,SSW,15.0,88.0,1019.5,,21.3,No,34321,0
25-03-17,Calcutta,19.6,25.1,0.0,,,NE,26.0,NE,0.0,77.0,1017.1,,22.8,No,11442,0
26-03-17,Calcutta,20.0,27.2,0.0,,,NNE,30.0,ESE,7.0,85.0,1015.5,,22.4,No,2331,0
27-03-17,Calcutta,20.0,27.6,0.0,,,NNE,48.0,NE,4.0,85.0,1017.0,,22.9,No,62930,0
28-03-17,Calcutta,21.3,24.6,0.0,,,SSW,52.0,SSW,26.0,94.0,1013.6,,22.0,No,64952,0
29-03-17,Calcutta,21.7,27.4,0.0,,,NE,41.0,NE,6.0,99.0,1012.2,,23.2,No,2059,0
30-03-17,Calcutta,23.1,24.9,0.0,,,SSW,85.0,S,7.0,100.0,1007.2,,24.0,Yes,26216,1
31-03-17,Calcutta,15.4,21.0,72.0,,,SSW,67.0,SSW,24.0,74.0,1014.8,,16.8,Yes,17626,1
01-04-17,Calcutta,15.6,24.4,3.8,,,SSE,57.0,SSE,9.0,78.0,1017.6,,17.9,No,28632,0
02-04-17,Calcutta,17.9,22.8,0.6,,,SSE,70.0,S,41.0,62.0,1023.6,,21.2,Yes,23163,1
03-04-17,Calcutta,15.0,22.2,7.6,,,SSE,67.0,SSE,11.0,100.0,1027.1,,16.7,Yes,61923,1
04-04-17,Calcutta,16.3,23.4,6.8,,,SSE,59.0,S,35.0,70.0,1027.1,,19.8,Yes,10654,1
05-04-17,Calcutta,17.0,22.1,6.6,,,SSE,54.0,SSE,13.0,68.0,1025.7,,20.7,No,62426,0
06-04-17,Calcutta,13.9,24.3,0.2,,,E,28.0,SE,6.0,67.0,1025.5,,19.5,No,2389,0
07-04-17,Calcutta,16.9,26.0,0.0,,,NE,28.0,SE,6.0,73.0,1027.7,,19.2,No,58224,0
08-04-17,Calcutta,15.7,26.5,0.0,,,NNE,46.0,ENE,2.0,65.0,1025.9,,21.8,No,51401,0
09-04-17,Calcutta,16.3,26.6,0.0,,,N,46.0,N,15.0,73.0,1015.6,,22.2,Yes,22901,1
10-04-17,Calcutta,11.2,18.9,9.4,,,WNW,39.0,WNW,15.0,51.0,1010.6,,15.3,No,54747,0
11-04-17,Calcutta,13.3,21.3,0.0,,,S,70.0,SSW,17.0,61.0,1016.9,,18.2,Yes,44102,1
12-04-17,Calcutta,15.8,21.2,38.0,,,S,54.0,S,17.0,86.0,1022.9,,17.3,Yes,2765,1
13-04-17,Calcutta,15.9,21.2,10.4,,,S,37.0,S,4.0,97.0,1023.5,,17.7,No,69256,0
14-04-17,Calcutta,15.7,23.8,0.4,,,S,28.0,SSE,7.0,78.0,1022.0,,18.5,No,20007,0
15-04-17,Calcutta,15.7,23.5,0.2,,,SSE,30.0,SSE,11.0,78.0,1020.7,,18.7,No,5091,0
16-04-17,Calcutta,15.9,24.7,0.0,,,S,26.0,ESE,6.0,73.0,1020.1,,21.0,No,28921,0
17-04-17,Calcutta,15.9,24.6,0.0,,,S,26.0,SE,7.0,70.0,1023.9,,20.0,No,74393,0
18-04-17,Calcutta,16.6,25.3,0.0,,,S,31.0,SE,6.0,68.0,1026.6,,21.1,No,19887,0
19-04-17,Calcutta,19.2,23.7,0.2,,,S,37.0,SSW,9.0,88.0,1029.7,,19.3,Yes,11962,1
20-04-17,Calcutta,17.0,23.9,1.2,,,E,22.0,E,0.0,79.0,1030.0,,20.8,No,51947,0
21-04-17,Calcutta,16.6,25.2,0.2,,,NNE,37.0,ENE,6.0,72.0,1028.1,,20.4,No,6450,0
22-04-17,Calcutta,18.7,24.2,0.0,,,NNE,35.0,NE,0.0,81.0,1025.4,,19.7,No,67259,0
23-04-17,Calcutta,15.6,23.6,0.0,,,W,19.0,E,4.0,83.0,1024.0,,19.6,No,66783,0
24-04-17,Calcutta,16.4,23.8,0.2,,,N,24.0,ENE,9.0,93.0,1022.4,,19.0,No,18730,0
25-04-17,Calcutta,17.8,25.4,0.0,,,NNE,39.0,NNE,15.0,90.0,1014.6,,19.5,Yes,29384,1
26-04-17,Calcutta,17.0,24.5,3.0,,,W,44.0,SW,7.0,81.0,1007.2,,20.2,Yes,65836,1
27-04-17,Calcutta,12.9,17.6,2.6,,,SSW,54.0,SSW,15.0,55.0,1014.8,,14.8,Yes,1680,1
28-04-17,Calcutta,12.3,18.6,1.2,,,SSW,54.0,S,15.0,61.0,1022.0,,15.0,No,78285,0
29-04-17,Calcutta,12.1,21.4,0.0,,,S,28.0,S,2.0,64.0,1020.6,,16.1,No,43042,0
30-04-17,Calcutta,14.0,21.5,1.0,,,SSW,28.0,SSE,9.0,87.0,1022.6,,16.1,No,1633,0
01-05-17,Calcutta,14.5,23.7,0.2,,,N,33.0,N,9.0,81.0,1019.5,,18.6,No,71191,0
02-05-17,Calcutta,15.3,24.2,0.0,,,S,35.0,SE,7.0,60.0,1017.3,,19.7,Yes,6798,1
03-05-17,Calcutta,16.0,19.3,2.4,,,S,63.0,SSE,39.0,72.0,1025.9,,18.0,Yes,42215,1
04-05-17,Calcutta,13.9,20.5,7.0,,,SE,41.0,ESE,11.0,73.0,1031.1,,17.8,No,68467,0
05-05-17,Calcutta,14.4,21.8,0.0,,,NE,28.0,E,2.0,71.0,1030.8,,18.8,No,20944,0
06-05-17,Calcutta,13.3,24.0,0.0,,,N,30.0,N,7.0,77.0,1026.2,,17.4,No,55207,0
07-05-17,Calcutta,15.5,21.0,0.2,,,SSE,35.0,S,6.0,66.0,1023.6,,18.4,No,75268,0
08-05-17,Calcutta,11.1,19.4,0.0,,,S,37.0,S,7.0,57.0,1027.1,,13.4,No,543,0
09-05-17,Calcutta,11.6,19.4,0.0,,,SSW,35.0,S,11.0,75.0,1026.3,,13.5,No,65683,0
10-05-17,Calcutta,12.2,19.6,0.0,,,SSW,30.0,S,11.0,70.0,1024.8,,15.7,No,35953,0
11-05-17,Calcutta,12.2,19.7,0.0,,,SSE,41.0,S,11.0,79.0,1024.0,,15.6,Yes,59506,1
12-05-17,Calcutta,14.2,18.9,9.2,,,S,31.0,SSW,22.0,98.0,1026.4,,14.9,No,43583,0
13-05-17,Calcutta,14.4,23.3,0.8,,,NNE,30.0,ENE,7.0,96.0,1024.8,,16.5,No,32418,0
14-05-17,Calcutta,15.6,19.0,0.0,,,SSE,43.0,ESE,6.0,92.0,1021.5,,17.3,Yes,68049,1
15-05-17,Calcutta,14.0,18.9,1.4,,,SSW,50.0,SSW,15.0,90.0,1016.1,,14.7,Yes,78292,1
16-05-17,Calcutta,11.6,19.5,2.6,,,S,30.0,SSE,11.0,66.0,1017.7,,15.5,No,245,0
17-05-17,Calcutta,12.2,20.4,0.0,,,W,22.0,E,13.0,76.0,1023.0,,15.1,No,41542,0
18-05-17,Calcutta,14.3,22.2,0.0,,,E,39.0,ENE,7.0,88.0,1026.5,,17.5,Yes,1053,1
19-05-17,Calcutta,17.4,20.3,1.6,,,NE,61.0,NNE,46.0,100.0,1025.1,,17.9,Yes,43767,1
20-05-17,Calcutta,17.3,24.5,14.8,,,NNE,43.0,NE,22.0,98.0,1017.4,,17.8,No,24234,0
21-05-17,Calcutta,15.0,20.2,0.2,,,S,24.0,S,9.0,77.0,1020.4,,17.1,No,1952,0
22-05-17,Calcutta,15.6,20.6,0.0,,,NE,24.0,S,7.0,90.0,1024.0,,17.7,No,46483,0
23-05-17,Calcutta,16.6,23.5,0.0,,,NNE,28.0,NE,6.0,83.0,1021.9,,19.9,Yes,21918,1
24-05-17,Calcutta,15.0,23.2,1.2,,,N,33.0,W,9.0,83.0,1015.2,,18.4,No,35338,0
25-05-17,Calcutta,12.0,19.5,0.0,,,W,20.0,SSE,11.0,64.0,1020.9,,15.0,No,51576,0
26-05-17,Calcutta,11.3,18.6,0.0,,,S,22.0,S,9.0,75.0,1021.3,,14.1,No,13197,0
27-05-17,Calcutta,12.7,22.4,0.0,,,NNE,30.0,NE,9.0,82.0,1021.7,,15.7,No,20787,0
28-05-17,Calcutta,13.3,22.4,0.2,,,N,39.0,NW,17.0,73.0,1013.8,,18.4,No,58628,0
29-05-17,Calcutta,11.1,17.4,0.0,,,WSW,28.0,WSW,9.0,56.0,1017.8,,14.4,No,60655,0
30-05-17,Calcutta,7.3,16.5,0.0,,,NNW,19.0,WNW,7.0,60.0,1023.3,,11.3,No,53758,0
31-05-17,Calcutta,10.0,15.7,0.0,,,SSW,54.0,SSW,15.0,74.0,1024.8,,12.9,No,26301,0
01-06-17,Calcutta,9.9,16.1,1.0,,,SSW,44.0,SSW,17.0,60.0,1031.8,,12.4,No,31599,0
02-06-17,Calcutta,9.9,17.1,0.0,,,S,50.0,SW,13.0,62.0,1032.1,,12.8,Yes,71867,1
03-06-17,Calcutta,12.3,17.2,3.8,,,S,54.0,SSW,19.0,77.0,1030.2,,14.4,Yes,69333,1
04-06-17,Calcutta,11.9,18.0,2.8,,,S,33.0,S,11.0,86.0,1027.6,,14.9,No,51251,0
05-06-17,Calcutta,10.6,18.8,0.0,,,W,22.0,S,9.0,93.0,1024.8,,12.6,No,35123,0
06-06-17,Calcutta,8.7,16.8,0.0,,,SSW,46.0,WSW,11.0,64.0,1019.4,,12.7,Yes,36617,1
07-06-17,Calcutta,10.0,17.2,40.8,,,S,74.0,W,56.0,100.0,1017.9,,14.0,Yes,14418,1
08-06-17,Calcutta,11.9,19.0,27.2,,,SSE,67.0,S,22.0,86.0,1023.0,,17.1,Yes,72474,1
09-06-17,Calcutta,13.2,19.4,3.4,,,S,61.0,S,11.0,87.0,1026.6,,14.8,Yes,34196,1
10-06-17,Calcutta,13.7,19.2,26.6,,,ESE,46.0,ESE,20.0,75.0,1030.9,,18.0,Yes,45403,1
11-06-17,Calcutta,13.0,17.1,14.0,,,N,28.0,SSW,11.0,100.0,1028.8,,14.1,No,30023,0
12-06-17,Calcutta,12.8,20.3,0.0,,,SSW,43.0,S,13.0,86.0,1024.4,,14.7,No,64082,0
13-06-17,Calcutta,12.9,18.9,0.0,,,S,44.0,S,11.0,86.0,1028.7,,14.9,Yes,72678,1
14-06-17,Calcutta,13.3,17.4,5.0,,,SSE,41.0,SSW,11.0,100.0,1030.7,,14.5,Yes,69911,1
15-06-17,Calcutta,12.9,21.5,2.0,,,W,22.0,NE,13.0,92.0,1027.5,,14.6,No,39820,0
16-06-17,Calcutta,13.1,17.6,0.2,,,SSW,26.0,SW,13.0,97.0,1025.2,,14.7,No,9022,0
17-06-17,Calcutta,14.4,19.3,0.0,,,S,37.0,SSW,28.0,92.0,1023.3,,17.5,No,62309,0
18-06-17,Calcutta,13.4,18.2,0.4,,,SSW,69.0,SSW,17.0,88.0,1024.2,,14.9,Yes,37367,1
19-06-17,Calcutta,14.1,18.2,27.2,,,SSE,54.0,SW,11.0,87.0,1029.3,,14.8,Yes,16800,1
20-06-17,Calcutta,14.4,17.7,3.2,,,SE,35.0,SW,9.0,95.0,1027.9,,14.8,Yes,29247,1
21-06-17,Calcutta,10.7,18.2,1.6,,,S,44.0,WSW,9.0,83.0,1025.3,,12.2,No,49082,0
22-06-17,Calcutta,11.7,17.7,0.0,,,S,22.0,S,11.0,89.0,1027.8,,13.2,No,2934,0
23-06-17,Calcutta,10.5,18.8,0.4,,,NNW,20.0,NNW,6.0,92.0,1020.9,,13.5,No,49295,0
24-06-17,Calcutta,11.0,18.8,0.0,,,WNW,24.0,SW,2.0,52.0,1017.5,,14.7,No,61561,0
25-06-17,Calcutta,10.4,19.1,0.0,,,WNW,26.0,WNW,9.0,62.0,1018.5,,13.8,No,42663,0
01-01-20,Mangalore,20.4,25.8,0.0,6.0,12.4,NNW,31.0,NW,13.0,84.0,1014.5,3.0,23.3,No,225,0
02-01-20,Mangalore,20.9,26.7,0.2,8.0,10.3,N,31.0,NE,15.0,79.0,1016.3,2.0,25.0,No,3525,0
03-01-20,Mangalore,22.3,26.3,0.0,3.2,2.0,E,35.0,SE,6.0,87.0,1014.6,7.0,24.7,Yes,31279,1
04-01-20,Mangalore,21.6,22.2,1.2,2.8,0.0,ESE,41.0,ESE,20.0,92.0,1016.0,8.0,22.1,Yes,27228,1
05-01-20,Mangalore,20.4,23.5,2.6,2.2,2.9,ESE,52.0,ESE,24.0,86.0,1015.3,7.0,21.8,No,25915,0
06-01-20,Mangalore,20.4,24.4,0.0,3.0,8.7,E,48.0,ESE,30.0,84.0,1014.5,5.0,21.4,No,57309,0
07-01-20,Mangalore,20.2,24.2,0.0,7.2,6.0,ESE,52.0,ESE,28.0,86.0,1014.1,6.0,21.9,No,26508,0
08-01-20,Mangalore,20.5,24.0,0.0,4.4,6.0,E,52.0,SE,28.0,82.0,1011.5,6.0,22.5,No,72340,0
09-01-20,Mangalore,20.9,22.0,0.0,5.0,0.0,SSE,61.0,SSE,28.0,92.0,1003.9,8.0,21.9,Yes,2427,1
10-01-20,Mangalore,18.5,23.1,45.2,15.0,3.0,SE,81.0,ESE,46.0,77.0,1001.7,7.0,19.8,No,12531,0
11-01-20,Mangalore,19.7,22.8,0.4,5.4,1.2,SE,54.0,SE,30.0,83.0,1006.4,7.0,21.6,No,15666,0
12-01-20,Mangalore,19.8,23.8,0.0,4.0,12.0,SE,37.0,SE,24.0,78.0,1011.2,5.0,21.6,No,9690,0
13-01-20,Mangalore,19.2,23.2,0.0,7.2,7.1,SSE,35.0,SE,22.0,77.0,1011.4,7.0,21.2,Yes,61169,1
14-01-20,Mangalore,17.3,22.5,1.6,5.0,10.4,SSE,46.0,SE,26.0,74.0,1013.2,4.0,19.9,No,65744,0
15-01-20,Mangalore,18.5,23.6,0.0,8.0,12.7,SE,37.0,SE,24.0,64.0,1015.3,1.0,21.4,No,50186,0
16-01-20,Mangalore,17.3,22.8,0.0,5.2,11.9,SSE,26.0,SSE,13.0,63.0,1016.9,1.0,21.3,No,67420,0
17-01-20,Mangalore,16.2,23.4,0.0,5.8,9.6,NW,30.0,N,13.0,65.0,1015.0,1.0,21.0,Yes,8051,1
18-01-20,Mangalore,17.9,22.6,12.8,5.8,5.1,WSW,50.0,S,15.0,84.0,1014.6,8.0,19.2,No,7462,0
19-01-20,Mangalore,16.5,22.5,0.0,5.0,10.6,SSE,31.0,SSE,13.0,58.0,1018.7,2.0,21.1,No,62518,0
20-01-20,Mangalore,17.0,23.0,0.0,6.0,12.2,E,35.0,SE,17.0,60.0,1021.7,2.0,21.1,No,75386,0
21-01-20,Mangalore,16.9,23.6,0.0,8.0,13.0,E,41.0,E,22.0,60.0,1022.9,1.0,21.8,No,42390,0
22-01-20,Mangalore,19.3,24.0,0.0,7.8,11.8,E,46.0,ESE,26.0,78.0,1022.6,2.0,22.1,No,68989,0
23-01-20,Mangalore,20.2,24.5,0.0,7.0,2.6,E,46.0,ENE,22.0,76.0,1020.8,7.0,22.7,No,72566,0
24-01-20,Mangalore,20.1,25.1,0.0,2.6,9.1,E,52.0,E,28.0,83.0,1018.3,4.0,22.7,No,36151,0
25-01-20,Mangalore,20.5,25.1,0.0,7.2,10.4,ENE,46.0,E,31.0,74.0,1018.1,3.0,23.5,No,44187,0
26-01-20,Mangalore,19.6,24.7,0.0,6.8,12.1,E,41.0,E,20.0,73.0,1018.4,4.0,22.6,No,9802,0
27-01-20,Mangalore,18.6,23.9,0.0,7.6,13.0,SSE,30.0,SSE,15.0,68.0,1015.9,3.0,21.5,No,4938,0
28-01-20,Mangalore,17.8,24.2,0.0,5.6,12.7,SSE,35.0,ESE,19.0,76.0,1016.4,3.0,21.8,No,40758,0
29-01-20,Mangalore,19.5,24.1,0.8,8.8,11.5,ESE,41.0,SE,22.0,70.0,1019.0,2.0,22.2,No,65944,0
30-01-20,Mangalore,18.2,24.2,0.0,7.8,12.1,SE,41.0,SE,22.0,64.0,1019.5,1.0,22.3,No,18871,0
31-01-20,Mangalore,20.1,23.7,0.0,7.2,8.9,ESE,43.0,ESE,24.0,74.0,1019.3,4.0,22.0,Yes,57233,1
01-02-20,Mangalore,19.3,23.6,2.0,5.4,1.1,SE,37.0,SE,17.0,86.0,1015.7,8.0,21.0,No,34255,0
02-02-20,Mangalore,19.9,24.2,0.2,4.2,6.5,SSE,35.0,SE,17.0,79.0,1014.4,8.0,21.9,No,76215,0
03-02-20,Mangalore,19.6,24.8,0.0,5.6,8.3,E,37.0,E,20.0,69.0,1013.6,6.0,22.9,No,53277,0
04-02-20,Mangalore,20.0,25.0,0.0,5.2,3.8,E,35.0,ESE,15.0,81.0,1011.5,7.0,22.3,Yes,70794,1
05-02-20,Mangalore,21.5,22.1,1.8,4.2,0.0,ESE,44.0,ESE,26.0,95.0,1008.7,8.0,21.8,Yes,70278,1
06-02-20,Mangalore,20.6,23.1,17.6,2.8,0.0,SE,67.0,SE,28.0,92.0,1000.6,8.0,21.9,Yes,60591,1
07-02-20,Mangalore,21.5,25.5,3.8,0.4,1.2,SE,61.0,ENE,31.0,98.0,1003.1,8.0,23.0,Yes,9310,1
08-02-20,Mangalore,22.2,26.8,6.0,0.6,9.7,N,43.0,N,19.0,87.0,1012.1,4.0,24.7,No,53476,0
09-02-20,Mangalore,23.7,25.4,0.6,4.8,0.1,NNW,56.0,N,20.0,90.0,1014.2,7.0,24.8,Yes,44253,1
10-02-20,Mangalore,22.2,26.3,20.6,3.4,10.6,NNW,33.0,WNW,15.0,85.0,1013.6,3.0,24.3,No,31664,0
11-02-20,Mangalore,20.9,27.1,0.2,4.8,10.0,N,37.0,NNE,17.0,87.0,1012.9,7.0,23.6,No,36234,0
12-02-20,Mangalore,23.6,27.0,0.0,6.4,5.0,N,50.0,NW,28.0,87.0,1008.8,4.0,25.2,Yes,379,1
13-02-20,Mangalore,21.7,25.5,5.8,4.0,6.3,SE,44.0,SSE,22.0,80.0,1014.5,7.0,23.1,No,65427,0
14-02-20,Mangalore,20.2,23.4,0.0,8.0,4.7,SE,48.0,SE,26.0,63.0,1017.2,7.0,21.6,No,35295,0
15-02-20,Mangalore,20.0,24.7,0.0,6.8,5.0,E,46.0,ENE,24.0,69.0,1014.5,7.0,22.8,Yes,62119,1
16-02-20,Mangalore,21.2,28.1,10.0,4.4,8.2,NNW,30.0,NW,13.0,96.0,1011.5,8.0,23.5,No,32084,0
17-02-20,Mangalore,23.2,27.4,0.2,4.2,5.2,NE,30.0,SSE,13.0,87.0,1014.8,6.0,25.2,No,51269,0
18-02-20,Mangalore,23.5,27.6,0.4,1.2,2.6,NE,46.0,NE,22.0,90.0,1017.6,7.0,25.3,No,11122,0
19-02-20,Mangalore,23.9,28.1,0.0,2.6,7.7,NNE,44.0,NNE,26.0,86.0,1015.9,7.0,25.8,No,40931,0
