Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir,WindSpeed,Humidity,Pressure,Cloud,Temp,RainTomorrow,idnumber
24-01-20,Calcutta,20.7,24.6,0.2,NA,NA,N,48,N,22,84,1014.2,NA,22,Yes,71748
25-01-20,Calcutta,19.4,23.1,5.4,NA,NA,S,65,S,11,78,1011.8,NA,22.3,No,74839
26-01-20,Calcutta,18.9,23.7,0,NA,NA,SSE,46,ESE,13,64,1023.5,NA,19.1,No,58418
27-01-20,Calcutta,17.2,28,0,NA,NA,N,44,N,0,72,1024.1,NA,20.6,No,46727
28-01-20,Calcutta,19.6,28.5,0,NA,NA,NE,57,NE,20,73,1021.6,NA,22.3,No,69904
29-01-20,Calcutta,19.3,28.6,0,NA,NA,NE,43,NE,22,73,1017.2,NA,21.8,No,32944
30-01-20,Calcutta,19.2,28.7,0,NA,NA,N,44,NNE,15,73,1019.7,NA,22.3,No,7447
31-01-20,Calcutta,18,24.2,0,NA,NA,NE,44,NE,6,71,1015.4,NA,22.1,No,47
01-02-20,Calcutta,19.1,25.5,0,NA,NA,NE,35,S,22,85,1014.7,NA,21.8,No,18787
02-02-20,Calcutta,20.6,29,0,NA,NA,N,39,N,13,84,1015.5,NA,21.9,No,21795
03-02-20,Calcutta,20,27.3,0,NA,NA,NE,50,NE,19,78,1016,NA,21.7,No,6624
04-02-20,Calcutta,19.2,25.6,0,NA,NA,NE,80,SSW,19,83,1015.9,NA,21.5,Yes,25946
05-02-20,Calcutta,18.1,23.9,2.8,NA,NA,ESE,56,ESE,26,59,1023,NA,20.6,No,778
06-02-20,Calcutta,16.7,24.2,0,NA,NA,SSE,30,SE,7,73,1020,NA,19.1,No,38913
07-02-20,Calcutta,16.4,25.3,0,NA,NA,N,37,NE,6,65,1017.6,NA,21,No,69543
08-02-20,Calcutta,17.7,28.1,0,NA,NA,NNE,41,N,6,72,1018.4,NA,21.7,No,53251
09-02-20,Calcutta,19.1,28.2,0,NA,NA,NE,50,NE,6,77,1019.2,NA,22.6,No,11530
10-02-20,Calcutta,19.5,25.2,0,NA,NA,SSW,52,SSW,26,86,1018.5,NA,21.5,No,69496
11-02-20,Calcutta,19.6,25.7,1,NA,NA,SSW,33,S,11,87,1017.6,NA,20.7,No,20119
12-02-20,Calcutta,20.6,27.7,0,NA,NA,NE,24,SE,7,82,1016.2,NA,23.8,No,34896
13-02-20,Calcutta,21.2,29,0,NA,NA,NNE,46,NNE,13,81,1015.2,NA,23.2,Yes,38171
14-02-20,Calcutta,20,23.7,3.4,NA,NA,N,33,NNE,6,92,1008.6,NA,21.5,Yes,17889
15-02-20,Calcutta,20.5,23.8,1.8,NA,NA,N,44,N,15,95,1003.2,NA,20.9,Yes,40515
16-02-20,Calcutta,20.8,25.3,2.4,NA,NA,S,69,SSW,15,85,1000.1,NA,23.7,Yes,35707
17-02-20,Calcutta,19.3,25.4,29.2,NA,NA,S,59,S,33,73,1012.6,NA,22.1,No,18800
18-02-20,Calcutta,20.2,23.2,0,NA,NA,SSW,22,S,6,83,1012.8,NA,20.6,No,6976
19-02-20,Calcutta,19.6,25.9,0.4,NA,NA,NNE,41,WNW,4,92,1005.3,NA,22.3,Yes,71714
20-02-20,Calcutta,20.3,25.8,26.2,NA,NA,E,26,E,6,67,1007.7,NA,23.4,No,71201
21-02-20,Calcutta,19.5,24.2,0,NA,NA,SSE,43,SSE,19,39,1015.8,NA,20.5,No,22694
22-02-20,Calcutta,20,25.6,0,NA,NA,SSE,37,SSE,20,64,1019.7,NA,22.8,No,21545
23-02-20,Calcutta,18.9,24,0.4,NA,NA,SSE,50,ESE,39,69,1022.6,NA,21.3,Yes,50522
24-02-20,Calcutta,18.3,25.9,2,NA,NA,NNE,31,E,6,85,1020.5,NA,21,No,2909
25-02-20,Calcutta,20.4,28.4,0,NA,NA,NNE,54,NNE,17,79,1018,NA,23,No,42414
26-02-20,Calcutta,19.7,28.6,0,NA,NA,NNE,48,NNE,4,70,1012.4,NA,22.9,Yes,24097
27-02-20,Calcutta,21,24.3,9,NA,NA,S,54,S,28,86,1016.1,NA,22.8,Yes,63692
28-02-20,Calcutta,20.3,22,65.8,NA,NA,SSE,52,SE,30,90,1021.6,NA,21.1,Yes,37116
01-03-20,Calcutta,18.6,22.2,19.8,NA,NA,E,41,NE,15,93,1020.2,NA,19.3,Yes,9833
02-03-20,Calcutta,18.5,22.4,19,NA,NA,SSE,43,S,13,90,1019.8,NA,19.4,Yes,16238
03-03-20,Calcutta,19.1,24.5,4.8,NA,NA,S,30,S,15,94,1024.5,NA,19.6,No,46118
04-03-20,Calcutta,18.9,25.4,1,NA,NA,NNE,33,SE,2,75,1026.1,NA,22.5,No,69981
05-03-20,Calcutta,17.9,26.9,0,NA,NA,NNW,37,NE,7,82,1019,NA,22.3,No,54002
06-03-20,Calcutta,20.1,23.9,0,NA,NA,SSW,46,S,30,84,1017.9,NA,22.1,No,74092
07-03-20,Calcutta,20,28,0,NA,NA,NNE,43,NE,4,89,1020.1,NA,21.6,No,35034
08-03-20,Calcutta,21.6,28.2,0,NA,NA,NNE,35,ENE,24,76,1022.3,NA,22.8,No,64619
09-03-20,Calcutta,19.1,27.3,0,NA,NA,NNE,46,E,0,69,1023.2,NA,22.5,No,68775
10-03-20,Calcutta,21.2,28.7,0,NA,NA,NE,30,ENE,15,75,1023.1,NA,23.5,No,63639
11-03-20,Calcutta,19.8,27.5,0,NA,NA,N,33,NE,0,80,1023.6,NA,22.5,No,23755
12-03-20,Calcutta,18.6,27.9,0,NA,NA,N,31,NNE,4,79,1018.3,NA,21.6,No,28009
13-03-20,Calcutta,19.4,24,0.6,NA,NA,S,33,SE,15,84,1020.1,NA,20.4,No,51645
14-03-20,Calcutta,20.2,27.8,0,NA,NA,N,44,N,6,74,1018.1,NA,23.5,No,55532
15-03-20,Calcutta,18.9,25.4,0.2,NA,NA,NNE,33,NE,17,78,1013.1,NA,22.2,Yes,73015
16-03-20,Calcutta,20.4,31.1,1.4,NA,NA,SSW,56,WSW,13,70,1005.8,NA,25,Yes,76202
17-03-20,Calcutta,15.2,25.8,8.6,NA,NA,N,37,ENE,7,59,1017,NA,19,No,49847
18-03-20,Calcutta,15.3,26.6,0,NA,NA,N,30,N,2,66,1020.9,NA,20.1,No,44442
19-03-20,Calcutta,17.8,23.9,0,NA,NA,SSW,33,SSW,19,86,1023.5,NA,21.6,No,59458
20-03-20,Calcutta,20.4,26.5,0.4,NA,NA,ESE,52,SSE,4,90,1026.5,NA,22.1,Yes,4648
21-03-20,Calcutta,19.9,25.4,4.8,NA,NA,NE,44,NE,6,87,1022.6,NA,20.8,No,68734
22-03-20,Calcutta,18.2,26.6,0.2,NA,NA,NE,30,NE,0,84,1018.1,NA,21.4,No,72064
23-03-20,Calcutta,20.2,26.1,0,NA,NA,WNW,39,ENE,11,85,1017.6,NA,21.3,Yes,5976
24-03-20,Calcutta,19.5,21.5,2,NA,NA,N,59,SW,6,87,1015.8,NA,21.3,Yes,14837
25-03-20,Calcutta,17.4,23.1,29,NA,NA,SSE,20,SSW,7,90,1019.8,NA,18.2,Yes,53690
26-03-20,Calcutta,18.2,24.2,4.6,NA,NA,NNE,56,SE,7,94,1022.3,NA,21.5,Yes,26696
27-03-20,Calcutta,20.1,21.6,9.8,NA,NA,N,43,NE,9,92,1022.2,NA,21.1,Yes,24440
28-03-20,Calcutta,18,24.9,10.4,NA,NA,NNE,33,NE,26,91,1016.8,NA,19.7,Yes,31983
29-03-20,Calcutta,18.5,23.3,8,NA,NA,SSE,46,S,6,88,1015.3,NA,20.9,Yes,52858
30-03-20,Calcutta,18.2,24.3,5,NA,NA,SSE,31,SSE,7,90,1019.9,NA,20.5,Yes,25770
31-03-20,Calcutta,18.4,25.1,3.8,NA,NA,SSW,19,SE,7,89,1022.1,NA,19.7,No,44724
01-04-20,Calcutta,18.4,26.2,0,NA,NA,NE,31,NE,0,85,1019.7,NA,21,No,19736
02-04-20,Calcutta,18.8,25.7,0,NA,NA,NE,31,ENE,6,90,1017.3,NA,20.6,No,56557
03-04-20,Calcutta,19.4,27,0,NA,NA,NNE,28,NE,0,88,1017.2,NA,21.9,No,63429
04-04-20,Calcutta,20.6,21.8,0.4,NA,NA,S,44,S,20,89,1018.3,NA,20.9,Yes,55992
05-04-20,Calcutta,19.3,23.4,5.6,NA,NA,S,52,S,7,89,1018.2,NA,20.5,No,61947
06-04-20,Calcutta,18.6,21.7,0.8,NA,NA,SSE,63,SSW,11,88,1020.1,NA,19,Yes,63744
07-04-20,Calcutta,17,23.4,16.4,NA,NA,S,52,SSE,9,86,1024.6,NA,18.6,No,26229
08-04-20,Calcutta,17.4,24.2,0,NA,NA,E,26,E,0,70,1023.4,NA,21.9,No,38873
09-04-20,Calcutta,17.4,24.7,0,NA,NA,NNE,22,E,7,80,1020.8,NA,21.1,No,23603
10-04-20,Calcutta,18.3,23.2,0,NA,NA,N,19,ENE,4,76,1016.4,NA,22.1,Yes,43731
11-04-20,Calcutta,19.2,28.1,4.6,NA,NA,SSW,48,WNW,28,82,1006.5,NA,22.5,Yes,44632
12-04-20,Calcutta,17.9,21.4,6.2,NA,NA,SSW,59,SSW,22,70,1010.3,NA,20.1,No,50558
13-04-20,Calcutta,16.8,21.3,0.2,NA,NA,S,57,SSW,22,80,1016.5,NA,18.3,Yes,7991
14-04-20,Calcutta,15.3,19.1,3.2,NA,NA,SSE,61,SSE,17,73,1019.4,NA,18.3,Yes,37448
15-04-20,Calcutta,14.5,19.7,27.2,NA,NA,S,61,S,7,89,1020.2,NA,17,Yes,62201
16-04-20,Calcutta,15.5,21.3,21.8,NA,NA,S,54,SSW,13,80,1018.9,NA,18.4,Yes,68796
17-04-20,Calcutta,14.6,21.4,1.6,NA,NA,SSW,50,S,13,67,1019.2,NA,18.6,No,71288
18-04-20,Calcutta,14.1,24.1,0,NA,NA,W,22,NE,6,69,1016.3,NA,19.2,No,36614
19-04-20,Calcutta,16.3,21.7,0,NA,NA,S,43,SSE,15,72,1016.3,NA,19.9,No,31419
20-04-20,Calcutta,14.3,23,0,NA,NA,NNE,31,NE,11,71,1017.9,NA,16.2,No,74532
21-04-20,Calcutta,13.3,22.6,0,NA,NA,SW,24,E,11,59,1020.9,NA,16.8,No,5811
22-04-20,Calcutta,13.8,25.1,0,NA,NA,N,19,NA,6,68,1018.7,NA,18.8,No,40599
23-04-20,Calcutta,14.5,23.9,0,NA,NA,W,24,SE,0,50,1017.4,NA,19.3,No,25950
24-04-20,Calcutta,15.2,28.6,0,NA,NA,ESE,59,W,6,69,1014,NA,20.8,Yes,16236
25-04-20,Calcutta,15.1,21.5,11.2,NA,NA,E,59,NW,7,82,1022.6,NA,15.2,Yes,49950
26-04-20,Calcutta,15,23.2,8,NA,NA,N,39,NW,7,81,1015.7,NA,18.7,Yes,14368
27-04-20,Calcutta,17.6,19.4,5.6,NA,NA,SSE,52,SE,28,87,1022.6,NA,18.2,Yes,32209
28-04-20,Calcutta,15.2,20.2,16.4,NA,NA,NNE,26,NNE,4,90,1025.8,NA,17.8,No,74566
29-04-20,Calcutta,14.8,23.7,0.6,NA,NA,NNE,39,NE,9,79,1018.1,NA,18.9,Yes,47774
30-04-20,Calcutta,18.1,23.1,4.4,NA,NA,SSW,33,S,6,88,1013,NA,18.1,Yes,39358
01-05-20,Calcutta,12.8,19.7,1.4,NA,NA,SSW,24,SSE,9,67,1017.3,NA,16.4,No,65184
02-05-20,Calcutta,13.8,21.9,0,NA,NA,NW,26,WNW,13,65,1007.4,NA,18.6,No,51905
03-05-20,Calcutta,12.8,16.8,0.4,NA,NA,W,48,WNW,19,60,997.2,NA,15.2,Yes,43024
04-05-20,Calcutta,10.6,20.3,2.6,NA,NA,WNW,39,W,13,68,1002.2,NA,14.4,No,28961
05-05-20,Calcutta,8.3,19.5,0,NA,NA,N,28,WNW,7,56,1018.2,NA,13.6,No,25263
06-05-20,Calcutta,9.7,20,0,NA,NA,SSW,28,SSW,6,63,1021.6,NA,14.2,No,9956
07-05-20,Calcutta,12.9,19.1,0,NA,NA,SSE,50,SSW,13,65,1022.9,NA,15.9,No,45526
08-05-20,Calcutta,12.1,18.7,0.2,NA,NA,S,46,S,13,79,1025.7,NA,14.1,Yes,20893
09-05-20,Calcutta,12.4,20.6,28.4,NA,NA,N,24,ESE,4,91,1026.3,NA,14.7,No,37303
10-05-20,Calcutta,13.8,22.6,0,NA,NA,N,26,N,2,72,1023.9,NA,17.6,Yes,74298
11-05-20,Calcutta,15.3,22,3,NA,NA,S,48,S,9,76,1021.7,NA,19.1,Yes,74686
12-05-20,Calcutta,14.2,21.6,4.8,NA,NA,SE,50,S,11,81,1029.4,NA,18.4,Yes,2301
13-05-20,Calcutta,14.7,21.4,22.2,NA,NA,S,39,SSE,9,90,1030.1,NA,16.9,No,33286
14-05-20,Calcutta,14.6,22,0,NA,NA,NNE,30,NE,0,87,1029.1,NA,17.1,No,17231
15-05-20,Calcutta,12.6,21.8,0,NA,NA,NNE,28,NE,2,78,1028.5,NA,16.7,No,39728
16-05-20,Calcutta,12.9,22.3,0,NA,NA,NNE,30,N,6,65,1029.4,NA,17.9,No,67701
17-05-20,Calcutta,13.4,23.1,0.2,NA,NA,NNE,30,NE,6,75,1030.5,NA,17,No,8102
18-05-20,Calcutta,14.1,24.1,0,NA,NA,W,13,WNW,4,71,1028.3,NA,17.9,No,5177
19-05-20,Calcutta,14.4,24.9,0,NA,NA,NW,22,NW,4,71,1026.1,NA,18,No,14184
20-05-20,Calcutta,15.2,23.2,0,NA,NA,WNW,19,NW,6,68,1022.9,NA,18.3,No,62082
21-05-20,Calcutta,15.5,21.6,0,NA,NA,SSW,31,SSW,11,66,1024,NA,19.5,No,11009
22-05-20,Calcutta,14.7,24.7,0,NA,NA,W,19,NNW,7,74,1023.3,NA,18.2,No,29778
23-05-20,Calcutta,14.3,25.5,0,NA,NA,NW,24,NNW,9,69,1018,NA,19.5,No,66366
24-05-20,Calcutta,16.4,25.1,0,NA,NA,SSE,26,S,11,54,1014.9,NA,21.2,No,17632
25-05-20,Calcutta,17.1,24,0.8,NA,NA,WNW,20,SE,9,71,1018.1,NA,18.5,No,3261
26-05-20,Calcutta,16.1,24.8,0,NA,NA,NNE,37,NE,6,79,1023.5,NA,21,No,30899
27-05-20,Calcutta,17.5,22.9,0,NA,NA,N,48,NNE,20,81,1018.9,NA,20,No,44321
28-05-20,Calcutta,17.3,23.8,0.2,NA,NA,WNW,30,WNW,13,69,1014.5,NA,21,No,4694
29-05-20,Calcutta,12.4,20.7,0,NA,NA,SSE,48,SSE,11,64,1022.7,NA,16.2,Yes,18205
30-05-20,Calcutta,15.1,19.2,12.2,NA,NA,SE,43,SW,9,92,1026.7,NA,15.4,Yes,14648
31-05-20,Calcutta,15.3,20.3,5.6,NA,NA,NE,33,NE,11,89,1026.6,NA,17.3,Yes,20907
01-06-20,Calcutta,15.8,20.7,1.6,NA,NA,NNE,37,N,4,84,1020.1,NA,18.8,Yes,8853
02-06-20,Calcutta,13.1,21.3,8,NA,NA,W,24,NW,4,90,1017.3,NA,16.3,No,17272
03-06-20,Calcutta,11.7,19.1,0,NA,NA,WNW,22,WNW,9,67,1018.7,NA,15.3,Yes,45430
04-06-20,Calcutta,10.4,20.3,NA,NA,NA,SSE,35,S,6,68,1023.6,NA,14.1,Yes,48496
05-06-20,Calcutta,14.1,17.8,14.8,NA,NA,SE,37,WSW,11,97,1025.1,NA,16.4,Yes,70619
06-06-20,Calcutta,14.9,16.6,72.2,NA,NA,SSW,74,S,17,95,1025.6,NA,15,Yes,35020
07-06-20,Calcutta,11.6,17.9,68,NA,NA,SSW,48,SSW,17,74,1026.2,NA,14.8,Yes,37324
08-06-20,Calcutta,11.7,17.1,1.2,NA,NA,SSE,54,SSW,15,70,1025.8,NA,13.6,Yes,49602
09-06-20,Calcutta,10,17.8,5.2,NA,NA,SSE,63,SSE,13,69,1027.4,NA,12.8,Yes,2738
10-06-20,Calcutta,12.9,18.3,10.8,NA,NA,SSE,56,SSE,4,90,1029.8,NA,14.9,Yes,55718
11-06-20,Calcutta,11.7,18.4,1.4,NA,NA,S,26,S,15,88,1026.1,NA,13,No,669
12-06-20,Calcutta,13,20.3,0,NA,NA,W,22,NNE,9,74,1021.8,NA,14.3,No,24550
13-06-20,Calcutta,11.7,18.9,0,NA,NA,NNE,24,NA,0,79,1018.8,NA,14.2,No,51501
14-06-20,Calcutta,14.1,19.1,1,NA,NA,N,24,WNW,9,92,1012.3,NA,14.7,Yes,3346
15-06-20,Calcutta,10.7,16.9,1.6,NA,NA,WSW,43,W,13,67,1009.5,NA,13.7,No,26182
16-06-20,Calcutta,9.6,18.8,0,NA,NA,WNW,28,WNW,9,69,1020.9,NA,13.7,No,3061
17-06-20,Calcutta,9.6,18.2,0,NA,NA,SSW,35,SSW,9,66,1023.7,NA,13.9,No,58883
18-06-20,Calcutta,12.3,18,0.4,NA,NA,SSW,30,S,13,72,1029.5,NA,14.7,No,66521
19-06-20,Calcutta,12.9,19.6,0,NA,NA,NNE,30,NNE,7,79,1027.8,NA,14.7,No,20247
20-06-20,Calcutta,12.4,21.2,0,NA,NA,N,33,N,11,80,1020.4,NA,15.2,No,56214
21-06-20,Calcutta,12.8,19.9,0,NA,NA,W,20,WSW,11,77,1020,NA,15.3,No,1277
22-06-20,Calcutta,11.8,17.8,0,NA,NA,SSW,26,S,11,67,1022.3,NA,15.2,No,68292
23-06-20,Calcutta,11.6,17.1,0,NA,NA,N,46,NNW,15,78,1015.4,NA,15,No,52069
24-06-20,Calcutta,11.8,16.2,0,NA,NA,NW,59,WNW,15,51,1008.2,NA,13.1,No,69123
25-06-20,Calcutta,12,18.7,0,NA,NA,W,46,W,11,52,1013.6,NA,15.2,No,70096
26-06-20,Calcutta,10.7,19.7,0,NA,NA,NNW,39,WNW,15,61,1020.3,NA,15.4,No,15256
27-06-20,Calcutta,10.6,18.7,0,NA,NA,NNE,41,NNE,13,70,1021.4,NA,13.2,No,55582
28-06-20,Calcutta,8.9,20.7,0,NA,NA,NNW,70,N,24,57,1008.5,NA,14.8,No,41810
29-06-20,Calcutta,10.3,15.3,0,NA,NA,SSW,56,W,19,47,1005.7,NA,12.4,No,11819
30-06-20,Calcutta,9.3,16.3,0,NA,NA,WSW,28,SW,9,57,1015.2,NA,11.9,No,3597
01-07-20,Calcutta,7,16.6,0,NA,NA,W,28,SSW,7,63,1024.8,NA,11.7,No,16880
02-07-20,Calcutta,7.8,16.8,0,NA,NA,SSW,24,SSW,11,62,1027.2,NA,11.8,No,22924
03-07-20,Calcutta,7.7,17.1,0,NA,NA,NNW,19,NE,2,73,1027,NA,11.8,No,60064
04-07-20,Calcutta,8.8,20.9,0,NA,NA,NNW,22,NW,6,65,1021.9,NA,15.4,No,76333
05-07-20,Calcutta,10.5,18.1,0,NA,NA,WSW,33,WSW,9,58,1016.2,NA,12.9,No,55310
06-07-20,Calcutta,8.4,17.6,0,NA,NA,W,24,WNW,9,61,1014.3,NA,12.7,No,45564
07-07-20,Calcutta,7.5,17.1,0,NA,NA,SW,26,WSW,7,62,1014.6,NA,11.5,No,28349
08-07-20,Calcutta,8.1,17.5,0,NA,NA,N,28,N,11,66,1016.6,NA,12.6,No,44702
09-07-20,Calcutta,8.8,18.8,0,NA,NA,N,48,N,13,55,1008.3,NA,13.3,No,25186
10-07-20,Calcutta,9.9,16.2,0,NA,NA,NW,43,WNW,13,57,1006.7,NA,12.7,No,13782
11-07-20,Calcutta,9.2,18.2,0,NA,NA,W,35,WNW,9,57,1017.6,NA,13.2,No,24423
12-07-20,Calcutta,6.7,17.9,0,NA,NA,SSW,54,W,11,62,1020.1,NA,11.8,Yes,27415
13-07-20,Calcutta,7.5,14.7,3,NA,NA,S,59,S,15,60,1027,NA,10.1,Yes,16787
14-07-20,Calcutta,7.6,15.7,1.8,NA,NA,S,31,S,13,71,1031.7,NA,10.3,No,49511
15-07-20,Calcutta,10.1,15.9,0,NA,NA,W,22,NA,7,88,1025.4,NA,12.5,Yes,46962
16-07-20,Calcutta,12.5,18.5,1.4,NA,NA,WNW,39,WNW,22,91,1013.9,NA,13.9,No,63019
17-07-20,Calcutta,9.6,18.4,0.2,NA,NA,W,43,NW,13,66,1014.2,NA,14,No,35159
18-07-20,Calcutta,7.6,15.6,0,NA,NA,WSW,44,WSW,13,58,1011.6,NA,10,No,73326
19-07-20,Calcutta,9.1,14.8,0,NA,NA,SSW,74,SSW,19,55,1020.5,NA,11.4,Yes,20372
20-07-20,Calcutta,9.7,15.5,5.4,NA,NA,ESE,54,SSW,19,78,1024.6,NA,12.7,No,66908
21-07-20,Calcutta,9.9,16.2,0.8,NA,NA,S,28,S,11,74,1026.2,NA,13.1,No,54624
22-07-20,Calcutta,9.6,16.3,0.4,NA,NA,S,26,S,11,86,1024.2,NA,12.5,No,44262
23-07-20,Calcutta,10,17.8,0,NA,NA,W,24,SSE,9,87,1025.2,NA,11.5,No,24296
24-07-20,Calcutta,10.4,16.8,0.2,NA,NA,NE,26,NNE,6,84,1022.4,NA,13.1,No,27291
25-07-20,Calcutta,10.9,18.3,0,NA,NA,NNW,37,NW,6,71,1023.6,NA,14.2,Yes,62796
26-07-20,Calcutta,13.8,16.7,7,NA,NA,NNE,24,W,11,93,1024.1,NA,14.3,Yes,27611
27-07-20,Calcutta,9.3,17.9,5.2,NA,NA,SW,26,SE,7,68,1024.2,NA,13.2,No,7287
28-07-20,Calcutta,9.6,19.6,0,NA,NA,W,24,WNW,9,69,1021.5,NA,12.4,No,37726
29-07-20,Calcutta,11,21.4,0,NA,NA,NNW,35,NW,11,48,1018.9,NA,17.4,No,6600
30-07-20,Calcutta,12.9,22.8,0,NA,NA,NW,30,WNW,7,46,1019,NA,17.8,No,7736
31-07-20,Calcutta,11.6,23.5,0,NA,NA,N,48,NW,35,52,1015.3,NA,18.1,No,14425
01-08-20,Calcutta,13.5,20.4,0,NA,NA,WNW,41,WSW,9,38,1007.3,NA,19.3,No,62103
02-08-20,Calcutta,6.7,13.9,0,NA,NA,S,57,S,11,49,1024.5,NA,10.9,Yes,25385
03-08-20,Calcutta,7.2,15.2,3.2,NA,NA,S,54,SSE,13,76,1033.3,NA,10.5,No,40890
04-08-20,Calcutta,8.5,17.2,0,NA,NA,W,24,ENE,6,71,1034,NA,12.7,No,78120
05-08-20,Calcutta,9,18.1,0,NA,NA,SSE,33,SSE,0,73,1031.8,NA,12.9,No,20557
06-08-20,Calcutta,9.6,18.7,0,NA,NA,N,31,N,9,68,1032.4,NA,13,No,5884
07-08-20,Calcutta,8.6,16.9,0,NA,NA,SSW,22,SSW,9,62,1029.4,NA,11.5,No,67462
08-08-20,Calcutta,9.2,16.4,0,NA,NA,SSE,24,S,7,78,1031.7,NA,12.4,No,57832
09-08-20,Calcutta,11.4,19.7,0,NA,NA,NNE,30,NNE,4,79,1030,NA,14,No,21129
10-08-20,Calcutta,10.6,18.2,0,NA,NA,SSW,43,NW,7,54,1023,NA,14.6,No,34856
11-08-20,Calcutta,8.3,13.4,0,NA,NA,S,52,SSW,9,68,1025.1,NA,11.2,Yes,28600
12-08-20,Calcutta,8.1,14.2,7.8,NA,NA,SSW,39,S,15,87,1029.4,NA,10,Yes,41405
13-08-20,Calcutta,9.5,15.1,27.2,NA,NA,S,43,S,13,91,1032.5,NA,10.5,No,6095
14-08-20,Calcutta,7.6,16.3,0,NA,NA,SSE,39,S,9,68,1034.7,NA,12.1,No,26670
15-08-20,Calcutta,10,16.9,0,NA,NA,SSE,28,SSE,9,78,1030.9,NA,13.8,No,29824
16-08-20,Calcutta,11.6,16.7,1,NA,NA,NE,39,S,7,91,1023,NA,13.6,Yes,12106
17-08-20,Calcutta,13.6,19.8,31.4,NA,NA,NNE,54,W,9,97,1009.5,NA,14.9,No,76650
18-08-20,Calcutta,10.8,16.4,0.4,NA,NA,SSW,78,SSW,9,89,1003,NA,12.1,Yes,43826
19-08-20,Calcutta,12.1,16.8,31,NA,NA,S,81,SSW,52,72,1013.4,NA,16.2,Yes,67638
20-08-20,Calcutta,10.9,15.2,15.2,NA,NA,S,57,SSW,26,75,1023.9,NA,13.5,Yes,16035
21-08-20,Calcutta,10.9,16.8,2.6,NA,NA,SSE,50,SE,11,93,1028.4,NA,11.8,Yes,52726
22-08-20,Calcutta,11.6,16.8,22.8,NA,NA,S,37,S,13,93,1031.2,NA,14.3,Yes,30337
23-08-20,Calcutta,10.9,17.8,8.4,NA,NA,SE,39,SSE,9,97,1030.7,NA,13.5,Yes,58800
24-08-20,Calcutta,11.4,18.1,5.2,NA,NA,W,22,SE,9,97,1029.5,NA,13.3,No,50609
25-08-20,Calcutta,11.8,19.9,0.2,NA,NA,WSW,24,NNE,11,80,1025.4,NA,15.6,Yes,4921
26-08-20,Calcutta,12.2,17.6,29.6,NA,NA,SSE,70,SSW,30,85,1023.3,NA,14.9,Yes,45043
27-08-20,Calcutta,13.4,18.4,16.2,NA,NA,SSE,72,SE,43,71,1023.6,NA,17.5,Yes,14710
28-08-20,Calcutta,13,18.4,9.8,NA,NA,S,69,SSE,35,65,1025.3,NA,17.3,No,9650
29-08-20,Calcutta,10.8,16.4,1,NA,NA,S,72,SSW,15,83,1026.2,NA,12.9,Yes,49212
30-08-20,Calcutta,11.7,16.6,5,NA,NA,SSE,54,SSE,17,90,1022.6,NA,12.9,No,43099
31-08-20,Calcutta,12.5,18.5,0.2,NA,NA,S,30,SSE,9,73,1020.7,NA,15.9,No,74230
01-09-20,Calcutta,11.3,23.9,0,NA,NA,NW,30,NNE,7,75,1017.2,NA,17.2,No,68265
02-09-20,Calcutta,14.9,16,0,NA,NA,SE,57,E,4,69,1009.6,NA,15.2,Yes,11607
03-09-20,Calcutta,9.5,15.5,6.4,NA,NA,E,78,SSE,33,64,1012.1,NA,12.4,No,49773
04-09-20,Calcutta,10.9,15.8,0,NA,NA,S,63,S,20,59,1015.2,NA,13.5,Yes,30895
05-09-20,Calcutta,10.2,16.3,2,NA,NA,S,59,S,19,78,1020.6,NA,14,Yes,41581
06-09-20,Calcutta,12,18,10.6,NA,NA,SSE,44,SSE,4,90,1029.1,NA,13.6,Yes,25372
07-09-20,Calcutta,11.6,17.1,6.8,NA,NA,NE,35,SSE,7,95,1031.6,NA,13.3,Yes,54793
08-09-20,Calcutta,11.8,20.5,3.2,NA,NA,NNE,44,N,4,82,1029.3,NA,16.2,No,50162
09-09-20,Calcutta,13.4,19.6,0,NA,NA,NNE,46,NE,13,74,1019.5,NA,18.3,Yes,68824
10-09-20,Calcutta,13.9,23.2,6.8,NA,NA,NNE,35,S,17,94,1008,NA,15.7,No,26213
11-09-20,Calcutta,11.5,23.7,0,NA,NA,SSW,48,NE,9,52,1017.1,NA,17.6,Yes,11770
12-09-20,Calcutta,14.2,19.1,2.4,NA,NA,NA,NA,S,24,81,1025.1,NA,14.5,Yes,4717
13-09-20,Calcutta,13.9,19.1,NA,NA,NA,NNE,33,ESE,7,93,1026.6,NA,14.7,No,62657
14-09-20,Calcutta,12.8,22.2,0.2,NA,NA,S,37,E,7,74,1020.6,NA,18.6,Yes,59
15-09-20,Calcutta,13.6,20.3,2.6,NA,NA,NNE,39,E,4,78,1018.5,NA,17.6,No,62636
16-09-20,Calcutta,16.3,22.8,0.6,NA,NA,NNE,46,NE,30,78,1010.7,NA,19.5,No,26115
17-09-20,Calcutta,13.5,22.3,0.2,NA,NA,WSW,33,WSW,13,40,1012.8,NA,17.4,No,14535
18-09-20,Calcutta,10.9,17.4,0,NA,NA,SSE,41,SSE,9,47,1018.5,NA,15.9,No,76031
19-09-20,Calcutta,9.4,19.4,0,NA,NA,W,19,ESE,7,57,1022.3,NA,13.7,No,69826
